"extension_nm","force_f","retraction_nm","force_r"
4620.704328,45.5128293600001,4621.012077,-3.17845863999992
4620.811332,45.5128293600001,4621.119084,-5.2072626399995
4620.918348,45.5128293600001,4621.226105,-9.26487063999957
4621.025375,43.4840253600005,4621.33314,-7.23606663999999
4621.132414,47.5416323600002,4621.440189,-5.2072626399995
4621.239465,51.5992403600003,4621.547253,-5.2072626399995
4621.346528,49.5704363599998,4621.654331,-3.17845863999992
4621.453602,47.5416323600002,4621.761423,-5.2072626399995
4621.560688,55.65684736,4621.86853,-3.17845863999992
4621.667785,57.6856513599996,4621.975651,-5.2072626399995
4621.774895,57.6856513599996,4622.082787,-1.14965563999976
4621.882016,61.7432583600003,4622.189937,-1.14965563999976
4621.989149,61.7432583600003,4622.297101,-1.14965563999976
4622.096293,65.80086536,4622.404279,-3.17845863999992
4622.310617,65.80086536,4622.618679,-1.14965563999976
4622.417797,57.6856513599996,4622.725901,-3.17845863999992
4622.524989,53.6280433600004,4622.833137,-3.17845863999992
4622.632192,57.6856513599996,4622.940387,-5.2072626399995
4622.739407,51.5992403600003,4623.047652,-1.14965563999976
4624.349039,51.5992403600003,4624.658341,-5.2072626399995
4624.456442,51.5992403600003,4624.765835,-5.2072626399995
4624.563857,49.5704363599998,4624.873344,-5.2072626399995
4624.671283,43.4840253600005,4624.980866,-7.23606663999999
4624.778721,43.4840253600005,4625.088403,-7.23606663999999
4624.886171,43.4840253600005,4625.195955,-9.26487063999957
4624.993632,41.45522136,4625.303521,-17.38008464
4625.101106,37.3976143600003,4625.411101,-13.3224776400002
4625.208591,37.3976143600003,4625.518695,-13.3224776400002
4625.316088,35.3688103599998,4625.626304,-11.2936736399997
4625.423597,35.3688103599998,4625.733927,-11.2936736399997
4625.531117,33.3400073599996,4625.841564,-7.23606663999999
4625.638649,37.3976143600003,4625.949216,-7.23606663999999
4627.4685,57.6856513599996,4627.781487,-5.2072626399995
4627.576244,63.7720623599998,4627.889397,-9.26487063999957
4627.684,59.7144543599998,4627.997321,-13.3224776400002
4627.791768,59.7144543599998,4628.105259,-13.3224776400002
4627.899548,57.6856513599996,4628.213212,-17.38008464
4628.00734,63.7720623599998,4628.321179,-19.4088886399995
4628.115143,59.7144543599998,4628.42916,-23.4664956400002
4628.222958,55.65684736,4628.537155,-19.4088886399995
4628.330785,55.65684736,4628.645165,-13.3224776400002
4628.438624,53.6280433600004,4628.75319,-15.3512816399998
4628.546475,51.5992403600003,4628.861228,-7.23606663999999
4628.654337,53.6280433600004,4628.969281,-7.23606663999999
4629.733612,77.9736873600004,4630.050597,-1.14965563999976
4629.949609,77.9736873600004,4630.267032,-5.2072626399995
4630.057625,77.9736873600004,4630.375272,-3.17845863999992
4630.165653,77.9736873600004,4630.483525,-1.14965563999976
4630.273693,77.9736873600004,4630.591793,-3.17845863999992
4632.003941,39.4264183599998,4632.326022,-1.14965563999976
4632.220436,41.45522136,4632.543058,-5.2072626399995
4632.328701,45.5128293600001,4632.651598,-11.2936736399997
4632.436978,49.5704363599998,4632.760152,-7.23606663999999
4632.545266,53.6280433600004,4632.86872,-11.2936736399997
4632.653567,51.5992403600003,4632.977302,-9.26487063999957
4632.76188,57.6856513599996,4633.085899,-9.26487063999957
4632.870204,61.7432583600003,4633.19451,-7.23606663999999
4632.97854,63.7720623599998,4633.303136,-1.14965563999976
4634.171023,47.5416323600002,4634.49896,-3.17845863999992
4634.279502,43.4840253600005,4634.607757,-3.17845863999992
4634.387993,47.5416323600002,4634.716569,-7.23606663999999
4634.496496,45.5128293600001,4634.825395,-11.2936736399997
4634.60501,45.5128293600001,4634.934235,-9.26487063999957
4634.713537,45.5128293600001,4635.043089,-7.23606663999999
4634.822075,49.5704363599998,4635.151958,-3.17845863999992
4634.930625,49.5704363599998,4635.26084,-3.17845863999992
4635.039187,55.65684736,4635.369738,-3.17845863999992
4635.908113,59.7144543599998,4636.24143,-9.26487063999957
4636.016783,59.7144543599998,4636.350456,-17.38008464
4636.125464,59.7144543599998,4636.459497,-33.6105146399996
4636.234157,59.7144543599998,4636.568551,-53.8985516399998
4636.342862,59.7144543599998,4636.67762,-72.1577846399996
4636.451579,63.7720623599998,4636.786703,-86.3594106399996
4636.560308,67.8296693600005,4636.8958,-104.61864364
4636.669049,63.7720623599998,4637.004912,-116.79146564
4636.777802,69.8584733600001,4637.114038,-124.90668064
4636.886567,71.8872763600002,4637.223178,-133.02189564
4636.995343,71.8872763600002,4637.332333,-143.16591464
4637.104132,77.9736873600004,4637.441502,-139.10830664
4637.212932,77.9736873600004,4637.550685,-141.13711064
4637.321745,84.0600983599998,4637.659882,-143.16591464
4637.430569,77.9736873600004,4637.769094,-141.13711064
4637.539406,82.0312953600005,4637.87832,-139.10830664
4637.648254,82.0312953600005,4637.987561,-139.10830664
4637.757114,77.9736873600004,4638.096815,-133.02189564
4637.865986,75.9448843600003,4638.206084,-135.05069964
4637.97487,69.8584733600001,4638.315367,-130.99309164
4638.083766,67.8296693600005,4638.424665,-133.02189564
4638.192674,63.7720623599998,4638.533977,-135.05069964
4638.301594,57.6856513599996,4638.643303,-135.05069964
4638.410526,55.65684736,4638.752643,-135.05069964
4638.51947,55.65684736,4638.861998,-137.07950264
4638.628426,51.5992403600003,4638.971367,-135.05069964
4638.737394,47.5416323600002,4639.08075,-133.02189564
4638.846373,49.5704363599998,4639.190148,-135.05069964
4638.955365,47.5416323600002,4639.299559,-130.99309164
4639.064369,47.5416323600002,4639.408985,-130.99309164
4639.173384,45.5128293600001,4639.518426,-126.93548464
4639.282412,55.65684736,4639.62788,-120.84907364
4639.391451,55.65684736,4639.737349,-124.90668064
4639.500503,61.7432583600003,4639.846833,-116.79146564
4639.609566,67.8296693600005,4639.95633,-110.70505464
4639.718642,69.8584733600001,4640.065842,-116.79146564
4639.827729,71.8872763600002,4640.175368,-108.67625064
4639.936828,75.9448843600003,4640.284908,-104.61864364
4640.04594,80.00249136,4640.394463,-104.61864364
4640.155063,77.9736873600004,4640.504032,-104.61864364
4640.264198,80.00249136,4640.613615,-104.61864364
4640.373346,73.9160803599998,4640.723213,-106.64744764
4640.482505,73.9160803599998,4640.832825,-108.67625064
4640.591676,65.80086536,4640.942451,-110.70505464
4640.700859,55.65684736,4641.052091,-106.64744764
4640.810054,53.6280433600004,4641.161746,-110.70505464
4640.919262,53.6280433600004,4641.271415,-110.70505464
4641.028481,45.5128293600001,4641.381098,-110.70505464
4641.137712,43.4840253600005,4641.490795,-108.67625064
4641.246955,41.45522136,4641.600507,-108.67625064
4641.35621,45.5128293600001,4641.710233,-108.67625064
4641.465477,41.45522136,4641.819973,-102.58983964
4641.574756,43.4840253600005,4641.929728,-100.56103664
4641.684047,45.5128293600001,4642.039497,-96.5034286399996
4641.79335,51.5992403600003,4642.14928,-92.4458216399998
4641.902665,53.6280433600004,4642.259077,-92.4458216399998
4642.011993,57.6856513599996,4642.368889,-86.3594106399996
4642.121332,61.7432583600003,4642.478715,-86.3594106399996
4642.230683,59.7144543599998,4642.588555,-80.2729996400003
4642.340046,59.7144543599998,4642.69841,-76.2153916400002
4642.449421,61.7432583600003,4642.808279,-72.1577846399996
4642.558808,59.7144543599998,4642.918162,-72.1577846399996
4642.668207,63.7720623599998,4643.028059,-72.1577846399996
4642.777618,59.7144543599998,4643.137971,-70.12898064
4642.887041,61.7432583600003,4643.247897,-76.2153916400002
4642.996477,59.7144543599998,4643.357837,-72.1577846399996
4643.105924,57.6856513599996,4643.467791,-74.1865886400001
4643.215383,53.6280433600004,4643.57776,-74.1865886400001
4643.324854,53.6280433600004,4643.687743,-82.3018026399996
4643.434337,57.6856513599996,4643.79774,-80.2729996400003
4643.543833,51.5992403600003,4643.907752,-82.3018026399996
4643.65334,51.5992403600003,4644.017778,-82.3018026399996
4643.762859,47.5416323600002,4644.127818,-82.3018026399996
4643.87239,51.5992403600003,4644.237872,-78.2441956399998
4643.981934,45.5128293600001,4644.347941,-80.2729996400003
4644.091489,47.5416323600002,4644.458024,-76.2153916400002
4644.201056,49.5704363599998,4644.568121,-76.2153916400002
4644.310636,49.5704363599998,4644.678232,-78.2441956399998
4644.420227,45.5128293600001,4644.788358,-74.1865886400001
4644.529831,45.5128293600001,4644.898498,-72.1577846399996
4644.639446,45.5128293600001,4645.008652,-76.2153916400002
