extension_nm	force_f	retraction_nm	force_r
4967.473463	21219.40234	4638.096815	-6112.63888
4967.618685	21249.83445	4637.987561	-6118.725291
4967.763924	21284.32416	4637.87832	-6118.725291
4967.909178	21312.72746	4637.769094	-6120.754095
4968.054447	21349.24598	4637.659882	-6122.782899
4968.199733	21367.50524	4637.550685	-6120.754095
4968.345035	21391.85092	4637.441502	-6118.725291
4968.490352	21410.11019	4637.332333	-6122.782899
4968.635686	21428.36945	4637.223178	-6112.63888
4968.781035	21444.5999	4637.114038	-6104.523665
4968.9264	21456.77274	4637.004912	-6096.40845
4969.071781	21473.0032	4636.8958	-6084.235628
4969.217178	21489.23365	4636.786703	-6065.976395
4969.362591	21507.49292	4636.67762	-6051.774769
4969.50802	21521.69456	4636.568551	-6033.515536
4969.653465	21537.92502	4636.459497	-6013.227499
4969.798925	21558.21309	4636.350456	-5996.997069
4969.944402	21578.50116	4636.24143	-5988.881855
4970.089894	21598.78923	4636.132419	-5978.737836
4970.235403	21623.13491	4636.023421	-5964.53621
4970.380927	21643.42298	4635.914438	-5964.53621
4970.526467	21667.76866	4635.80547	-5960.478603
4970.672023	21696.17196	4635.696515	-5968.593818
4970.817595	21720.51765	4635.587575	-5968.593818
4970.963183	21748.92094	4635.478649	-5974.680229
4971.108787	21777.32424	4635.369738	-5982.795443
4971.254406	21805.72754	4635.26084	-5982.795443
4971.400042	21828.04442	4635.151958	-5982.795443
4971.545693	21860.50533	4635.043089	-5986.853051
4971.691361	21884.85102	4634.934235	-5988.881855
4971.837044	21905.13909	4634.825395	-5990.910658
4971.982744	21927.45597	4634.716569	-5986.853051
4972.128459	21941.65762	4634.607757	-5982.795443
4972.27419	21959.91688	4634.49896	-5982.795443
4972.419937	21972.08972	4634.390177	-5976.709032
4972.5657	21982.23376	4634.281409	-5972.651425
4972.711479	21996.43541	4634.172655	-5970.622621
4972.857274	22010.63706	4634.063915	-5966.565014
4973.003085	22026.86752	4633.955189	-5964.53621
4973.148911	22041.06917	4633.846478	-5966.565014
4973.294754	22061.35724	4633.737781	-5970.622621
4973.440613	22087.73173	4633.629098	-5970.622621
4973.586487	22108.01981	4633.52043	-5974.680229
4973.732378	22142.50953	4633.411776	-5978.737836
4973.878284	22170.91283	4633.303136	-5980.76664
4974.024207	22197.28732	4633.19451	-5986.853051
4974.170145	22221.63301	4633.085899	-5988.881855
4974.316099	22243.94989	4632.977302	-5988.881855
4974.462069	22278.43961	4632.86872	-5990.910658
4974.608056	22304.81411	4632.760152	-5986.853051
4974.754058	22331.1886	4632.651598	-5990.910658
4974.900076	22353.50549	4632.543058	-5984.824247
4975.04611	22379.87998	4632.434533	-5978.737836
4975.19216	22412.3409	4632.326022	-5980.76664
4975.338226	22434.65778	4632.217525	-5974.680229
4975.484308	22469.14751	4632.109043	-5968.593818
4975.630406	22493.49319	4632.000575	-5964.53621
4975.776519	22521.8965	4631.892121	-5962.507407
4975.922649	22552.32861	4631.783682	-5960.478603
4976.068795	22582.76072	4631.675256	-5960.478603
4976.214957	22611.16403	4631.566846	-5956.420996
4976.361135	22643.62495	4631.458449	-5954.392192
4976.507328	22669.99944	4631.350067	-5956.420996
4976.653538	22694.34513	4631.241699	-5960.478603
4976.799764	22720.71963	4631.133346	-5964.53621
4976.946005	22751.15174	4631.025006	-5968.593818
4977.092263	22775.49743	4630.916681	-5970.622621
4977.238536	22799.84312	4630.808371	-5972.651425
4977.384826	22822.16001	4630.700074	-5978.737836
4977.531131	22844.47689	4630.591793	-5982.795443
4977.677453	22864.76497	4630.483525	-5980.76664
4977.82379	22889.11066	4630.375272	-5982.795443
4977.970144	22909.39874	4630.267032	-5984.824247
4978.116513	22923.60039	4630.158808	-5978.737836
4978.262899	22939.83085	4630.050597	-5980.76664
4978.4093	22956.06131	4629.942401	-5974.680229
4978.555718	22974.32058	4629.83422	-5972.651425
4978.702151	22992.57985	4629.726052	-5970.622621
4978.8486	23004.75269	4629.617899	-5968.593818
4978.995066	23025.04077	4629.50976	-5968.593818
4979.141547	23047.35766	4629.401636	-5968.593818
4979.288045	23063.58812	4629.293526	-5974.680229
4979.434558	23089.96262	4629.18543	-5972.651425
4979.581088	23110.2507	4629.077348	-5978.737836
4979.727633	23134.59639	4628.969281	-5986.853051
4979.874194	23156.91327	4628.861228	-5986.853051
4980.020772	23173.14374	4628.75319	-5994.968266
4980.167365	23197.48943	4628.645165	-5992.939462
4980.313975	23215.7487	4628.537155	-5999.025873
4980.4606	23231.97916	4628.42916	-6003.08348
4980.607242	23250.23843	4628.321179	-5999.025873
4980.753899	23266.46889	4628.213212	-5996.997069
4980.900573	23284.72817	4628.105259	-5992.939462
4981.047262	23298.92982	4627.997321	-5992.939462
4981.193968	23323.27551	4627.889397	-5988.881855
4981.340689	23339.50598	4627.781487	-5984.824247
4981.487427	23361.82286	4627.673592	-5976.709032
4981.63418	23386.16856	4627.565711	-5978.737836
4981.78095	23408.48544	4627.457844	-5976.709032
4981.927736	23434.85995	4627.349992	-5968.593818
4982.074537	23465.29207	4627.242154	-5968.593818
4982.221355	23493.69538	4627.13433	-5962.507407
4982.368189	23520.06988	4627.026521	-5962.507407
4982.515039	23546.44438	4626.918726	-5960.478603
4982.661904	23572.81889	4626.810945	-5958.449799
4982.808786	23599.19339	4626.703179	-5962.507407
4982.955684	23625.5679	4626.595427	-5962.507407
4983.102598	23651.9424	4626.487689	-5966.565014
4983.249528	23674.25929	4626.379966	-5966.565014
4983.396474	23694.54737	4626.272257	-5970.622621
4983.543436	23714.83545	4626.164562	-5978.737836
4983.690414	23739.18115	4626.056882	-5978.737836
4983.837408	23753.3828	4625.949216	-5986.853051
4983.984419	23767.58446	4625.841564	-5986.853051
4984.131445	23783.81492	4625.733927	-5990.910658
4984.278487	23810.18943	4625.626304	-5990.910658
4984.425545	23832.50632	4625.518695	-5992.939462
4984.57262	23860.90963	4625.411101	-5992.939462
4984.71971	23889.31295	4625.303521	-5996.997069
4984.866817	23923.80269	4625.195955	-5988.881855
4985.013939	23954.23481	4625.088403	-5986.853051
4985.161078	23996.83978	4624.980866	-5986.853051
4985.308233	24037.41595	4624.873344	-5984.824247
4985.455403	24069.87688	4624.765835	-5984.824247
4985.60259	24106.39543	4624.658341	-5984.824247
4985.749793	24138.85636	4624.550862	-5974.680229
4985.897012	24163.20206	4624.443396	-5978.737836
4986.044247	24187.54776	4624.335945	-5972.651425
4986.191498	24207.83584	4624.228509	-5976.709032
4986.338765	24224.06631	4624.121086	-5972.651425
4986.486048	24236.23916	4624.013678	-5970.622621
4986.633348	24244.35439	4623.906285	-5974.680229
4986.780663	24252.46963	4623.798905	-5974.680229
4986.927995	24260.58486	4623.69154	-5978.737836
4987.075342	24272.75771	4623.58419	-5976.709032
4987.222706	24284.93056	4623.476853	-5976.709032
4987.370085	24297.10341	4623.369531	-5978.737836
4987.517481	24313.33388	4623.262224	-5978.737836
4987.664893	24329.56435	4623.154931	-5978.737836
4987.812321	24351.88124	4623.047652	-5980.76664
4987.959765	24374.19813	4622.940387	-5984.824247
4988.107225	24398.54383	4622.833137	-5982.795443
4988.254701	24431.00477	4622.725901	-5982.795443
4988.402194	24457.37928	4622.618679	-5980.76664
4988.549702	24485.7826	4622.511472	-5978.737836
4988.697227	24520.27234	4622.404279	-5982.795443
4988.844767	24554.76209	4622.297101	-5980.76664
4988.992324	24585.19422	4622.189937	-5980.76664
4989.139897	24617.65515	4622.082787	-5980.76664
4989.287486	24650.11609	4621.975651	-5984.824247
4989.435091	24672.43298	4621.86853	-5982.795443
4989.582712	24696.77869	4621.761423	-5984.824247
4989.730349	24719.09558	4621.654331	-5982.795443
4989.878002	24735.32605	4621.547253	-5984.824247
4990.025672	24751.55652	4621.440189	-5984.824247
4990.173357	24761.70056	4621.33314	-5986.853051
4990.321059	24769.8158	4621.226105	-5988.881855
4990.468777	24777.93103	4621.119084	-5984.824247
4990.616511	24779.95984	4621.012077	-5982.795443
4990.764261	24794.1615	4620.905085	-5984.824247
4990.912027	24798.21912	4620.798108	-5982.795443
4991.059809	24812.42078	4620.691144	-5982.795443
4991.207607	24832.70887	4620.584195	-5978.737836
4991.355422	24859.08338	4620.477261	-5982.795443
4991.503252	24889.51551	4620.370341	-5978.737836
4991.651099	24921.97645	4620.263435	-5978.737836
4991.798962	24962.55263	4620.156543	-5976.709032
4991.946841	25001.09999	4620.049666	-5976.709032
4992.094736	25039.64736	4619.942803	-5974.680229
4992.242647	25080.22354	4619.835955	-5972.651425
4992.390575	25114.71329	4619.72912	-5972.651425
4992.538518	25153.26066	4619.622301	-5970.622621
4992.686478	25189.77922	4619.515495	-5968.593818
4992.834454	25220.21135	4619.408704	-5966.565014
4992.982446	25248.61468	4619.301927	-5964.53621
4993.130454	25270.93158	4619.195165	-5964.53621
4993.278478	25291.21967	4619.088417	-5962.507407
4993.426518	25311.50776	4618.981683	-5958.449799
4993.574575	25325.70942	4618.874964	-5960.478603
4993.722647	25335.85346	4618.768259	-5960.478603
4993.870736	25350.05513	4618.661569	-5958.449799
4994.018841	25358.17036	4618.554892	-5956.420996
4994.166962	25370.34322	4618.44823	-5958.449799
4994.3151	25376.42964	4618.341583	-5956.420996
4994.463253	25390.63131	4618.23495	-5956.420996
4994.611422	25402.80416	4618.128331	-5954.392192
4994.759608	25421.06344	4618.021727	-5956.420996
4994.90781	25437.29392	4617.915136	-5958.449799
4995.056028	25463.66843	4617.808561	-5962.507407
4995.204262	25494.10057	4617.701999	-5962.507407
4995.352513	25514.38866	4617.595452	-5964.53621
4995.500779	25544.8208	4617.48892	-5966.565014
4995.649062	25573.22412	4617.382401	-5970.622621
4995.797361	25601.62745	4617.275898	-5978.737836
4995.945676	25632.05959	4617.169408	-5982.795443
4996.094007	25660.46292	4617.062933	-5984.824247
4996.242354	25682.77982	4616.956472	-5988.881855
4996.390718	25703.06791	4616.850026	-5994.968266
4996.539098	25731.47124	4616.743593	-5999.025873
4996.687494	25747.70172	4616.637176	-5999.025873
4996.835906	25772.04743	4616.530772	-6003.08348
4996.984334	25794.36433	4616.424383	-6005.112284
4997.132778	25812.62361	4616.318009	-6003.08348
4997.281239	25834.94051	4616.211648	-6001.054677
4997.429716	25855.22861	4616.105303	-6001.054677
4997.578209	25877.54551	4615.998971	-5994.968266
4997.726718	25897.8336	4615.892654	-5992.939462
4997.875243	25920.15051	4615.786351	-5990.910658
4998.023785	25938.40979	4615.680063	-5992.939462
4998.172343	25956.66908	4615.573789	-5986.853051
4998.320917	25974.92836	4615.467529	-5984.824247
4998.469507	25991.15883	4615.361283	-5984.824247
4998.618113	26013.47574	4615.255053	-5982.795443
4998.766736	26033.76383	4615.148836	-5976.709032
4998.915374	26056.08074	4615.042634	-5978.737836
4999.064029	26074.34002	4614.936446	-5978.737836
4999.212701	26098.68573	4614.830272	-5976.709032
4999.361388	26121.00264	4614.724113	-5978.737836
4999.510091	26143.31954	4614.617969	-5976.709032
4999.658811	26175.7805	4614.511838	-5978.737836
4999.807547	26202.15502	4614.405722	-5976.709032
4999.956299	26224.47192	4614.299621	-5976.709032
5000.105068	26250.84645	4614.193533	-5980.76664
5000.253852	26277.22097	4614.08746	-5980.76664
5000.402653	26305.62431	4613.981402	-5984.824247
5000.55147	26327.94121	4613.875358	-5984.824247
5000.700303	26352.28693	4613.769328	-5982.795443
5000.849153	26384.74788	4613.663313	-5984.824247
5000.998019	26409.0936	4613.557312	-5984.824247
5001.146901	26433.43931	4613.451325	-5982.795443
5001.295799	26459.81384	4613.345353	-5984.824247
5001.444713	26484.15956	4613.239395	-5978.737836
5001.593644	26506.47646	4613.133451	-5978.737836
5001.742591	26522.70694	4613.027522	-5978.737836
5001.891554	26547.05266	4612.921607	-5982.795443
5002.040533	26565.31195	4612.815707	-5984.824247
5002.189528	26579.51361	4612.709821	-5978.737836
5002.33854	26593.71528	4612.603949	-5984.824247
5002.487568	26609.94576	4612.498092	-5986.853051
5002.636612	26622.11862	4612.392249	-5992.939462
5002.785673	26644.43553	4612.286421	-5992.939462
5002.934749	26664.72363	4612.180607	-5996.997069
5003.083842	26687.04053	4612.074807	-6001.054677
5003.232952	26715.44387	4611.969022	-6005.112284
5003.382077	26737.76078	4611.863251	-6005.112284
5003.531219	26764.13531	4611.757494	-6013.227499
5003.680377	26794.56746	4611.651752	-6011.198695
5003.829551	26818.91318	4611.546024	-6011.198695
5003.978741	26847.31651	4611.440311	-6013.227499
5004.127948	26875.71985	4611.334612	-6009.169891
5004.277171	26904.12319	4611.228927	-6005.112284
5004.42641	26926.4401	4611.123257	-6001.054677
5004.575665	26960.92987	4611.017601	-6003.08348
5004.724937	26987.3044	4610.911959	-6003.08348
5004.874225	27011.65012	4610.806332	-6003.08348
5005.023529	27040.05346	4610.700719	-6001.054677
5005.17285	27066.428	4610.595121	-6005.112284
5005.322187	27094.83134	4610.489537	-6005.112284
5005.47154	27117.14825	4610.383968	-6011.198695
5005.620909	27141.49397	4610.278412	-6013.227499
5005.770294	27157.72445	4610.172872	-6011.198695
5005.919696	27171.92612	4610.067345	-6017.285106
5006.069114	27192.21422	4609.961833	-6021.342713
5006.218549	27202.35827	4609.856335	-6017.285106
5006.367999	27214.53113	4609.750852	-6013.227499
5006.517466	27224.67519	4609.645383	-6015.256302
5006.66695	27232.79043	4609.539929	-6011.198695
5006.816449	27246.9921	4609.434489	-6003.08348
5006.965965	27259.16496	4609.329063	-5994.968266
5007.115497	27273.36663	4609.223652	-5988.881855
5007.265045	27293.65473	4609.118255	-5982.795443
5007.41461	27315.97164	4609.012872	-5976.709032
5007.564191	27340.31737	4608.907504	-5970.622621
5007.713788	27368.72071	4608.80215	-5966.565014
5007.863401	27395.09524	4608.696811	-5966.565014
5008.013031	27425.5274	4608.591486	-5964.53621
5008.162677	27447.84431	4608.486175	-5960.478603
5008.31234	27476.24766	4608.380879	-5958.449799
5008.462018	27498.56457	4608.275597	-5960.478603
5008.611713	27520.88149	4608.17033	-5958.449799
5008.761424	27535.08316	4608.065077	-5960.478603
5008.911152	27555.37126	4607.959838	-5964.53621
5009.060896	27573.63056	4607.854614	-5962.507407
5009.210656	27591.88985	4607.749404	-5964.53621
5009.360432	27610.14914	4607.644209	-5962.507407
5009.510225	27630.43725	4607.539028	-5960.478603
5009.660034	27656.81178	4607.433861	-5956.420996
5009.80986	27685.21513	4607.328709	-5954.392192
5009.959701	27711.58967	4607.223571	-5954.392192
5010.109559	27744.05063	4607.118448	-5952.363388
5010.259434	27776.5116	4607.013339	-5952.363388
5010.409324	27808.97257	4606.908244	-5950.334585
5010.559231	27837.37592	4606.803164	-5950.334585
5010.709155	27871.8657	4606.698098	-5950.334585
5010.859094	27900.26905	4606.593047	-5950.334585
5011.00905	27926.64359	4606.48801	-5956.420996
5011.159022	27950.98932	4606.382987	-5960.478603
5011.309011	27971.27742	4606.277979	-5966.565014
5011.459016	27993.59434	4606.172985	-5972.651425
5011.609037	28013.88245	4606.068005	-5978.737836
5011.759074	28034.17055	4605.96304	-5984.824247
5011.909128	28048.37223	4605.85809	-5986.853051
5012.059199	28066.63153	4605.753154	-5990.910658
5012.209285	28084.89082	4605.648232	-5999.025873
5012.359388	28101.12131	4605.543324	-5996.997069
5012.509507	28119.3806	4605.438431	-5996.997069
5012.659643	28139.66871	4605.333553	-5992.939462
5012.809795	28149.81277	4605.228688	-5994.968266
5012.959963	28174.1585	4605.123839	-5990.910658
5013.110147	28190.38898	4605.019003	-5990.910658
5013.260348	28210.67709	4604.914182	-5986.853051
5013.410566	28226.90758	4604.809376	-5986.853051
5013.560799	28253.28212	4604.704583	-5982.795443
5013.711049	28273.57023	4604.599806	-5978.737836
5013.861316	28287.7719	4604.495042	-5976.709032
5014.011598	28304.00239	4604.390293	-5974.680229
5014.161897	28320.23288	4604.285559	-5974.680229
5014.312213	28336.46337	4604.180839	-5976.709032
5014.462544	28354.72266	4604.076133	-5972.651425
5014.612892	28368.92434	4603.971441	-5970.622621
5014.763257	28377.03958	4603.866765	-5978.737836
5014.913638	28395.29888	4603.762102	-5978.737836
5015.064035	28413.55818	4603.657454	-5978.737836
5015.214448	28427.75986	4603.55282	-5980.76664
5015.364878	28448.04797	4603.448201	-5978.737836
5015.515325	28466.30727	4603.343596	-5980.76664
5015.665787	28490.653	4603.239006	-5982.795443
5015.816266	28514.99873	4603.134429	-5982.795443
5015.966762	28537.31565	4603.029868	-5982.795443
5016.117273	28561.66139	4602.925321	-5976.709032
5016.267801	28583.97831	4602.820788	-5976.709032
5016.418346	28608.32404	4602.716269	-5974.680229
5016.568907	28636.7274	4602.611765	-5970.622621
5016.719484	28663.10194	4602.507276	-5968.593818
5016.870078	28691.5053	4602.402801	-5968.593818
5017.020688	28721.93747	4602.29834	-5970.622621
5017.171314	28752.36963	4602.193894	-5974.680229
5017.321957	28778.74418	4602.089462	-5978.737836
5017.472616	28811.20516	4601.985044	-5982.795443
5017.623292	28841.63733	4601.880641	-5986.853051
5017.773984	28872.0695	4601.776252	-5988.881855
5017.924692	28896.41523	4601.671878	-5994.968266
5018.075417	28920.76097	4601.567518	-5999.025873
5018.226158	28943.07789	4601.463173	-5999.025873
5018.376915	28967.42363	4601.358842	-5999.025873
5018.527689	28987.71174	4601.254525	-5992.939462
5018.67848	28999.88461	4601.150223	-5992.939462
5018.829286	29018.14391	4601.045935	-5988.881855
5018.980109	29026.25916	4600.941662	-5982.795443
5019.130949	29040.46084	4600.837403	-5982.795443
5019.281805	29056.69133	4600.733159	-5976.709032
5019.432677	29074.95063	4600.628929	-5970.622621
5019.583566	29089.15231	4600.524713	-5960.478603
5019.734471	29109.44043	4600.420512	-5958.449799
5019.885393	29129.72854	4600.316325	-5956.420996
5020.036331	29152.04547	4600.212153	-5954.392192
5020.187285	29180.44883	4600.107995	-5952.363388
5020.338256	29204.79457	4600.003851	-5948.305781
5020.489243	29233.19793	4599.899722	-5946.276977
5020.640247	29255.51486	4599.795607	-5948.305781
5020.791267	29281.88941	4599.691507	-5946.276977
5020.942303	29306.23515	4599.587421	-5954.392192
5021.093356	29328.55207	4599.48335	-5954.392192
5021.244425	29348.84019	4599.379293	-5958.449799
5021.395511	29369.12831	4599.27525	-5954.392192
5021.546613	29389.41642	4599.171222	-5956.420996
5021.697732	29403.6181	4599.067208	-5960.478603
5021.848867	29421.87741	4598.963209	-5966.565014
5022.000018	29442.16553	4598.859224	-5972.651425
5022.151186	29450.28077	4598.755254	-5970.622621
5022.302371	29460.42483	4598.651298	-5976.709032
5022.453571	29482.74176	4598.547356	-5978.737836
5022.604789	29492.88582	4598.443429	-5986.853051
5022.756022	29507.0875	4598.339516	-5990.910658
5022.907272	29531.43324	4598.235618	-5990.910658
5023.058539	29547.66374	4598.131734	-5996.997069
5023.209822	29567.95185	4598.027865	-6003.08348
5023.361121	29586.21116	4597.92401	-6005.112284
5023.512437	29610.5569	4597.820169	-6003.08348
5023.66377	29638.96027	4597.716343	-6005.112284
5023.815118	29667.36363	4597.612531	-6003.08348
5023.966483	29695.767	4597.508734	-6003.08348
5024.117865	29720.11274	4597.404951	-5994.968266
5024.269263	29746.4873	4597.301183	-5994.968266
5024.420678	29770.83304	4597.197429	-5992.939462
5024.572109	29789.09235	4597.093689	-5988.881855
5024.723556	29813.43809	4596.989964	-5988.881855
5024.87502	29831.6974	4596.886253	-5982.795443
5025.026501	29851.98552	4596.782557	-5986.853051
5025.177998	29872.27364	4596.678875	-5982.795443
5025.329511	29900.67701	4596.575208	-5980.76664
5025.481041	29922.99394	4596.471555	-5978.737836
5025.632587	29947.33968	4596.367916	-5976.709032
5025.78415	29975.74305	4596.264292	-5972.651425
5025.935729	30002.11761	4596.160683	-5974.680229
5026.087325	30028.49217	4596.057088	-5970.622621
5026.238937	30065.01078	4595.953507	-5972.651425
5026.390566	30089.35653	4595.84994	-5968.593818
5026.542211	30127.90396	4595.746389	-5966.565014
5026.693872	30154.27852	4595.642851	-5966.565014
5026.84555	30186.73951	4595.539328	-5970.622621
5026.997245	30211.08526	4595.43582	-5968.593818
5027.148956	30243.54626	4595.332325	-5968.593818
5027.300683	30269.92082	4595.228846	-5968.593818
5027.452427	30290.20894	4595.12538	-5970.622621
5027.604188	30308.46825	4595.02193	-5968.593818
5027.755965	30324.69875	4594.918493	-5972.651425
5027.907758	30342.95806	4594.815071	-5972.651425
5028.059568	30359.18856	4594.711664	-5974.680229
5028.211395	30371.36143	4594.608271	-5966.565014
5028.363238	30387.59193	4594.504892	-5968.593818
5028.515097	30397.73599	4594.401528	-5960.478603
5028.666973	30413.96649	4594.298178	-5958.449799
5028.818866	30430.19699	4594.194843	-5960.478603
5028.970775	30448.4563	4594.091522	-5958.449799
5029.1227	30466.71562	4593.988216	-5958.449799
5029.274642	30493.09018	4593.884924	-5960.478603
5029.4266	30517.43593	4593.781646	-5964.53621
5029.578575	30547.86811	4593.678383	-5966.565014
5029.730567	30572.21386	4593.575135	-5972.651425
5029.882575	30598.58843	4593.471901	-5978.737836
5030.034599	30626.9918	4593.368681	-5978.737836
5030.18664	30649.30874	4593.265476	-5982.795443
5030.338698	30671.62568	4593.162285	-5986.853051
5030.490772	30693.94262	4593.059108	-5988.881855
5030.642863	30712.20193	4592.955947	-5988.881855
5030.79497	30732.49006	4592.852799	-5986.853051
5030.947093	30750.74937	4592.749666	-5982.795443
5031.099233	30771.0375	4592.646547	-5980.76664
5031.25139	30797.41206	4592.543443	-5978.737836
5031.403563	30817.70019	4592.440354	-5978.737836
5031.555753	30848.13238	4592.337278	-5974.680229
5031.707959	30876.53576	4592.234218	-5974.680229
5031.860182	30906.96795	4592.131171	-5972.651425
5032.012421	30935.37133	4592.028139	-5968.593818
5032.164677	30969.86115	4591.925122	-5970.622621
5032.316949	31000.29334	4591.822119	-5976.709032
5032.469238	31024.63909	4591.71913	-5976.709032
5032.621544	31048.98485	4591.616156	-5982.795443
5032.773866	31073.3306	4591.513197	-5980.76664
5032.926204	31091.58992	4591.410252	-5982.795443
5033.078559	31103.7628	4591.307321	-5986.853051
5033.230931	31107.82042	4591.204405	-5988.881855
5033.383319	31122.02211	4591.101503	-5984.824247
5033.535724	31134.19499	4590.998616	-5982.795443
5033.688145	31144.33905	4590.895743	-5976.709032
5033.840583	31158.54074	4590.792884	-5972.651425
5033.993037	31172.74243	4590.69004	-5970.622621
5034.145508	31191.00175	4590.587211	-5972.651425
5034.297995	31211.28988	4590.484396	-5968.593818
5034.450499	31237.66445	4590.381595	-5966.565014
5034.60302	31266.06783	4590.278809	-5970.622621
5034.755557	31290.41359	4590.176037	-5970.622621
5034.90811	31324.90341	4590.07328	-5968.593818
5035.060681	31353.30679	4589.970537	-5966.565014
5035.213267	31385.7678	4589.867809	-5970.622621
5035.365871	31412.14238	4589.765095	-5970.622621
5035.518491	31444.60339	4589.662396	-5976.709032
5035.671127	31470.97796	4589.559711	-5974.680229
5035.82378	31499.38134	4589.45704	-5972.651425
5035.97645	31525.75591	4589.354384	-5978.737836
5036.129136	31548.07286	4589.251743	-5976.709032
5036.281839	31570.38981	4589.149116	-5974.680229
5036.434558	31590.67794	4589.046503	-5974.680229
5036.587294	31608.93726	4588.943905	-5970.622621
5036.740047	31623.13895	4588.841321	-5966.565014
5036.892816	31641.39827	4588.738752	-5968.593818
5037.045601	31661.6864	4588.636197	-5960.478603
5037.198404	31673.85928	4588.533657	-5958.449799
5037.351222	31694.14742	4588.431131	-5952.363388
5037.504058	31712.40674	4588.328619	-5948.305781
5037.65691	31732.69487	4588.226123	-5946.276977
5037.809778	31752.98301	4588.12364	-5946.276977
5037.962664	31769.21351	4588.021172	-5940.190566
5038.115565	31793.55927	4587.918719	-5942.21937
5038.268484	31811.8186	4587.816279	-5940.190566
5038.421419	31823.99148	4587.713855	-5940.190566
5038.57437	31840.22198	4587.611445	-5944.248174
5038.727338	31850.36605	4587.509049	-5942.21937
5038.880323	31860.51012	4587.406668	-5944.248174
5039.033324	31874.71181	4587.304301	-5942.21937
5039.186342	31890.94232	4587.201949	-5944.248174
5039.339377	31907.17283	4587.099611	-5946.276977
5039.492428	31921.37452	4586.997288	-5948.305781
5039.645496	31947.7491	4586.894979	-5952.363388
5039.79858	31970.06605	4586.792685	-5954.392192
5039.951681	31994.41181	4586.690405	-5954.392192
5040.104799	32024.84402	4586.588139	-5960.478603
5040.257933	32059.33385	4586.485888	-5968.593818
5040.411084	32091.79487	4586.383652	-5966.565014
5040.564251	32122.22707	4586.28143	-5966.565014
5040.717435	32156.71691	4586.179222	-5970.622621
5040.870636	32185.1203	4586.077029	-5966.565014
5041.023853	32211.49488	4585.974851	-5972.651425
5041.177087	32231.78301	4585.872686	-5966.565014
5041.330338	32252.07115	4585.770537	-5970.622621
5041.483605	32268.30166	4585.668402	-5968.593818
5041.636889	32286.56099	4585.566281	-5966.565014
5041.790189	32304.82031	4585.464175	-5968.593818
5041.943506	32321.05082	4585.362083	-5970.622621
5042.09684	32345.39659	4585.260006	-5970.622621
5042.25019	32365.68473	4585.157943	-5966.565014
5042.403557	32396.11694	4585.055895	-5968.593818
5042.556941	32422.49152	4584.953861	-5970.622621
5042.710341	32454.95254	4584.851841	-5970.622621
5042.863758	32487.41356	4584.749836	-5968.593818
5043.017191	32523.93222	4584.647846	-5972.651425
5043.170641	32556.39324	4584.54587	-5972.651425
5043.324108	32588.85426	4584.443909	-5970.622621
5043.477591	32613.20003	4584.341962	-5974.680229
5043.631091	32639.57462	4584.240029	-5976.709032
5043.784608	32657.83394	4584.138111	-5972.651425
5043.938141	32674.06446	4584.036208	-5978.737836
5044.091691	32686.23734	4583.934318	-5976.709032
5044.245258	32690.29497	4583.832444	-5976.709032
5044.398841	32694.3526	4583.730584	-5968.593818
5044.552441	32698.41023	4583.628738	-5968.593818
5044.706058	32706.52548	4583.526907	-5968.593818
5044.859691	32712.61193	4583.42509	-5960.478603
5045.013341	32726.81362	4583.323288	-5958.449799
5045.167008	32738.98651	4583.2215	-5954.392192
5045.320691	32759.27465	4583.119727	-5950.334585
5045.474391	32783.62042	4583.017969	-5946.276977
5045.628108	32805.93738	4582.916224	-5950.334585
5045.781841	32840.42722	4582.814495	-5950.334585
5045.935591	32878.97469	4582.712779	-5944.248174
5046.089357	32917.52216	4582.611079	-5950.334585
5046.243141	32960.12727	4582.509392	-5952.363388
5046.39694	32998.67474	4582.40772	-5956.420996
5046.550757	33035.1934	4582.306063	-5958.449799
5046.70459	33073.74087	4582.20442	-5958.449799
5046.85844	33102.14427	4582.102792	-5960.478603
5047.012307	33126.49005	4582.001178	-5962.507407
5047.16619	33148.80701	4581.899579	-5962.507407
5047.32009	33171.12397	4581.797994	-5964.53621
5047.474007	33191.41211	4581.696423	-5962.507407
5047.62794	33203.585	4581.594867	-5958.449799
5047.78189	33211.70026	4581.493326	-5954.392192
5047.935857	33223.87315	4581.391799	-5956.420996
5048.089841	33234.01722	4581.290287	-5958.449799
5048.243841	33252.27655	4581.188789	-5954.392192
5048.397858	33266.47825	4581.087305	-5954.392192
5048.551891	33284.73758	4580.985836	-5958.449799
5048.705941	33300.9681	4580.884382	-5958.449799
5048.860008	33325.31388	4580.782942	-5964.53621
5049.014092	33343.57321	4580.681516	-5966.565014
5049.168192	33365.89017	4580.580105	-5974.680229
5049.322309	33390.23595	4580.478709	-5972.651425
5049.476443	33416.61054	4580.377327	-5974.680229
5049.630593	33438.9275	4580.275959	-5976.709032
5049.78476	33461.24446	4580.174606	-5970.622621
5049.938944	33487.61906	4580.073268	-5972.651425
5050.093145	33511.96483	4579.971944	-5972.651425
5050.247362	33534.2818	4579.870634	-5964.53621
5050.401596	33558.62757	4579.769339	-5962.507407
5050.555846	33582.97335	4579.668059	-5958.449799
5050.710114	33597.17506	4579.566792	-5952.363388
5050.864398	33615.43439	4579.465541	-5952.363388
5051.018699	33631.66491	4579.364304	-5952.363388
